Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Tictag,https://www.crunchbase.com/funding_round/tictag-bdbf-seed--21a322f6,Tictag,https://www.crunchbase.com/organization/tictag-bdbf,Seed,1300000,USD,1300000,2022-06-15,Seed,,,,Yes,"Tictag provides AI-based data annotation solution and crowdsource the process, offloads business and makes datasets workable again.","Artificial Intelligence (AI), Data Integration",,"Singapore, Central Region, Singapore, Asia",https://www.tictag.io,,1300000,USD,1300000,Seed,1,"M Venture Partners (MVP), Telkomsel Mitra Inovasi","East Ventures, Investible, M Venture Partners (MVP), Sam Gibb, SBI Ven Capital, Telkomsel Mitra Inovasi",6,2,"4,285"
Pre Seed Round - Helicone,https://www.crunchbase.com/funding_round/helicone-pre-seed--9ba6f94c,Helicone,https://www.crunchbase.com/organization/helicone,Pre-Seed,1500000,USD,1500000,2023-04-05,Seed,,,,Yes,Helicone is an open-source observability platform for generative AI.,"Artificial Intelligence (AI), Generative AI, Machine Learning, Open Source",,"San Francisco, California, United States, North America",https://www.helicone.ai,,1500000,USD,1500000,Seed,1,Y Combinator,"Andrew Vigneault, Coughdrop Capital, Y Combinator",3,,"5,754"
Pre Seed Round - Vimmerse,https://www.crunchbase.com/funding_round/vimmerse-pre-seed--f8ef7b71,Vimmerse,https://www.crunchbase.com/organization/vimmerse,Pre-Seed,2000000,USD,2000000,2022-03-30,Seed,,,,Yes,Vimmerse empowers creators and businesses to engage audiences like never before by animating their still visuals into eye-catching videos,"3D Technology, Brand Marketing, Generative AI, Media and Entertainment, Video Advertising",,"San Jose, California, United States, North America",https://www.vimmerse.net,Less than $1M,2000000,USD,2000000,Seed,2,Y Combinator,"LiteCap, Y Combinator",2,,"8,062"
Seed Round - United We Care,https://www.crunchbase.com/funding_round/united-we-care-seed--85ae80d9,United We Care,https://www.crunchbase.com/organization/united-we-care,Seed,1500000,USD,1500000,2023-02-12,Seed,,,,Yes,"A Deep Tech Company on a Mission to Make Mental Health Affordable, Accessible, & Adaptable for All, Powered by Gen AI with a Human Touch.","Artificial Intelligence (AI), Health Care, Mental Health, Personal Health, Software, Wellness",Women Founded,"Dallas, Texas, United States, North America",https://unitedwecare.com/,,1500000,USD,1500000,Seed,1,,"Asif Suria, Kunal Shah, Pramod Bhasin",3,,"11,310"
Series A - Suzhou Wuaiyida,https://www.crunchbase.com/funding_round/suzhou-wuaiyida-series-a--d7a3460e,Suzhou Wuaiyida,https://www.crunchbase.com/organization/suzhou-wuaiyida,Series A,10000000,CNY,1480494,2022-05-18,Early Stage Venture,,,,Yes,Suzhou Wuaiyida is a high-tech company that specializes in designing IoT chip-level solutions for traditional industries.,"Artificial Intelligence (AI), Internet of Things",,"Suzhou, Jiangsu, China, Asia",http://www.521-iot.com,,10000000,CNY,1480494,Early Stage Venture,2,"Kunshan Angel Fund, Kunshan Junding Swire Enterprise Management Services center","Kunshan Angel Fund, Kunshan Junding Swire Enterprise Management Services center",2,,"13,038"
"Seed Round - Depix Technologies, Inc.",https://www.crunchbase.com/funding_round/depix-seed--85367ed7,"Depix Technologies, Inc.",https://www.crunchbase.com/organization/depix,Seed,1263000,USD,1263000,2023-03-08,Seed,,,,Yes,Enterprise AI for automotive and design visualization software as a service,"Apps, Artificial Intelligence (AI), Automotive, Industrial Design, Product Design, Software, Software Engineering",,"Montréal, Quebec, Canada, North America",https://www.depix.ai/,$1M to $10M,3716916,USD,3716916,Seed,3,,"Anges Quebec, AQC Capital, Investissement Quebec, TandemLaunch",4,,"14,016"
Seed Round - NovaResp Technologies,https://www.crunchbase.com/funding_round/novaresp-technologies-seed--e82d4ef5,NovaResp Technologies,https://www.crunchbase.com/organization/novaresp-technologies,Seed,2000000,USD,2000000,2023-01-26,Seed,,,,Yes,NovaResp Technologies provides AI-based medical devices for a respiratory disorder.,"Artificial Intelligence (AI), Health Care",,"Halifax, Nova Scotia, Canada, North America",https://www.novaresp.com,Less than $1M,6842341,USD,6842341,Seed,6,Concrete Ventures,"Concrete Ventures, Invest Nova Scotia",2,1,"16,613"
Pre Seed Round - Dune Security,https://www.crunchbase.com/funding_round/dune-security-pre-seed--5003b9d4,Dune Security,https://www.crunchbase.com/organization/dune-security,Pre-Seed,2000000,USD,2000000,2023-05-23,Seed,,,,Yes,Dune Security uses AI to pioneer Employee Security Posture Management and reduce the attack surface for every enterprise.,"Artificial Intelligence (AI), Cyber Security, Information Technology, SaaS",,"New York, New York, United States, North America",https://dunesecurity.io,,2000000,USD,2000000,Seed,1,Craft Ventures,"Alumni Ventures, Antler, Craft Ventures, Firestreak Ventures, Sequoia Capital (SSF), Sky Dayton",6,4,"17,991"
Seed Round - SoulShell,https://www.crunchbase.com/funding_round/soulshell-seed--e32ebafd,SoulShell,https://www.crunchbase.com/organization/soulshell,Seed,10000000,CNY,1492315,2022-07-01,Seed,,,,Yes,SoulShell is an information technology company that offers full-stack intelligent digital human solution.,"Artificial Intelligence (AI), Human Computer Interaction, Information Technology, SaaS",,"Haidian, Beijing, China, Asia",http://www.soulshell.cn/,,10000000,CNY,1492315,Seed,1,,"Blue Focus PR Consulting, Lenovo Capital and Incubator Group (LCIG), Weiling",3,,"17,517"
Seed Round - Predelo,https://www.crunchbase.com/funding_round/predelo-seed--4bee9e8a,Predelo,https://www.crunchbase.com/organization/predelo,Seed,3000000,AUD,1986835,2023-05-01,Seed,8500000,AUD,5629366,Yes,Predelo provides AI-powered forecasting and optimization.,"Artificial Intelligence (AI), Enterprise Resource Planning (ERP), Predictive Analytics, SaaS",,"Sydney, New South Wales, Australia, Oceania",https://www.predelo.com,,3000000,AUD,1986835,Seed,2,,"Flying Fox Ventures, Jelix Ventures, No Brand, Upswell Ventures",4,3,"17,674"
Convertible Note - Loopr AI,https://www.crunchbase.com/funding_round/loopr-ai-convertible-note--8c52d55a,Loopr AI,https://www.crunchbase.com/organization/loopr-ai,Convertible Note,1700000,USD,1700000,2022-12-09,,,,,No,Loopr offers AI visual inspection software to reduce cost of quality and address workforce challenges in manufacturing.,"Artificial Intelligence (AI), Information Technology, Software",Women Founded,"Bellevue, Washington, United States, North America",https://www.loopr.ai/,$1M to $10M,1700000,USD,1700000,,1,Stellar Ventures,"Keiretsu Capital, Singularity Capital, Stellar Ventures, SWAN Venture Group",4,,"18,016"
Pre Seed Round - Panacea-ml,https://www.crunchbase.com/funding_round/panacea-ml-pre-seed--636c73d4,Panacea-ml,https://www.crunchbase.com/organization/panacea-ml,Pre-Seed,1000000,USD,1000000,2022-11-16,Seed,3700000,USD,3700000,Yes,Explainable-AI SaaS platform to streamline clinical trial design,"Analytics, Artificial Intelligence (AI), Biopharma, Biotechnology, Health Care, Life Science, Pharmaceutical, Predictive Analytics, SaaS, Software",,"Ra'anana, HaMerkaz, Israel, Asia",https://www.panacea-ml.com,,1000000,USD,1000000,Seed,2,Sanara Ventures,"Israel Innovation Authority, Sanara Ventures",2,1,"18,260"
Pre Seed Round - Autonomo Technologies,https://www.crunchbase.com/funding_round/autonomo-technologies-pre-seed--357f4919,Autonomo Technologies,https://www.crunchbase.com/organization/autonomo-technologies,Pre-Seed,2000000,USD,2000000,2022-12-30,Seed,,,,Yes,Autonomo Simplifies Shopping for Retailers and Customers,"Artificial Intelligence (AI), Computer Vision, Retail Technology, Software",,"Hamburg, Hamburg, Germany, Europe",https://www.autonomo.tech,,4519159,USD,4519159,Seed,2,Brookstreet Equity Partners,"Brookstreet Equity Partners, Harvard University, Plug and Play, Potter Ventures, River Capital",5,1,"19,757"
Pre Seed Round - REVER,https://www.crunchbase.com/funding_round/rever-3d13-pre-seed--2f124a37,REVER,https://www.crunchbase.com/organization/rever-3d13,Pre-Seed,900000,EUR,964813,2022-06-03,Seed,,,,Yes,REVER is a financial service company that develops technologies designed to create a new category in the e-commerce space.,"Artificial Intelligence (AI), Financial Services, Machine Learning, Software",,"Barcelona, Catalonia, Spain, Europe",https://itsrever.com,,8400000,EUR,9157621,Seed,3,Global Founders Capital,"Global Founders Capital, Oscar Pierre, Y Combinator",3,,"20,827"
Grant - Tendertec,https://www.crunchbase.com/funding_round/tendertec-grant--9a1627f5,Tendertec,https://www.crunchbase.com/organization/tendertec,Grant,1400000,GBP,1693263,2022-07-01,,,,,No,"Better care, anytime & anywhere, through powerful A.I.","Artificial Intelligence (AI), Assisted Living, Assistive Technology, Elder Care, Elderly, Fitness, Health Care, Home Health Care, Sensor, Wellness",,"Cardiff, Cardiff, United Kingdom, Europe",https://tendertec.org,Less than $1M,2973871,USD,2973871,Seed,3,UK Research and Innovation,UK Research and Innovation,1,,"20,847"
