"Industry";"region.that.adds";"Region";"RD";"RD.added";"full";"share.from.full";"binary";"share.from.bin";"pc";"sum.from";"sum.to";"thmax";"thmaxpc";"expected";"untapped";"link.rca";"name";"parent";"reg";"dutch.reg";"id";"untapped.com";"value"
"Imaging";"DE50";"west";5846,4;26,8628;0;0;0;0;0;46;12;29;0,002;0,1711;-0,1711;0;"Bremen";"Gezondheid";"west";"west";"DE50";72,0037;72,0037
"Imaging";"SE11";"west";5846,4;19,9566;0;0;0;0;0;128;46;87;0,006;0,5134;-0,5134;0;"Stockholm";"Gezondheid";"west";"west";"SE11";66,5142;66,5142
"Imaging";"UKH1";"west";5846,4;42,3595;1;0,5319;1;2,1739;0,0116;139;46;92,5;0,0064;0,5459;0,4541;1,8319;"East Anglia";"Gezondheid";"west";"west";"UKH1";57,0906;57,0906
"Imaging";"BE24";"west";5846,4;41,9877;0;0;0;0;0;116;46;81;0,0056;0,478;-0,478;0;"Prov. Vlaams-Brabant";"Gezondheid";"west";"west";"BE24";89,57;89,57
"Imaging";"BE10";"west";5846,4;16,0631;0;0;0;0;0;50;46;48;0,0033;0,2833;-0,2833;0;"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest";"Gezondheid";"west";"west";"BE10";60,8417;60,8417
"Imaging";"SI03";"west";5846,4;15,247;0;0;0;0;0;12;46;29;0,002;0,1711;-0,1711;0;"Zahodna Slovenija";"Gezondheid";"west";"west";"SI03";58,6459;58,6459
"Imaging";"UKI2";"west";5846,4;54,1768;0;0;0;0;0;126;46;86;0,0059;0,5075;-0,5075;0;"Outer London";"Gezondheid";"west";"west";"UKI2";98,3532;98,3532
"Imaging";"UKD7";"west";5846,4;11,5368;0;0;0;0;0;46;15;30,5;0,0021;0,18;-0,18;0;"Merseyside";"Gezondheid";"west";"west";"UKD7";50,0457;50,0457
"Imaging";"ITC1";"west";5846,4;11,1927;0;0;0;0;0;57;46;51,5;0,0035;0,3039;-0,3039;0;"Piemonte";"Gezondheid";"west";"west";"ITC1";48,9478;48,9478
"Imaging";"ITH1";"west";5846,4;16,804;0;0;0;0;0;46;1;23,5;0,0016;0,1387;-0,1387;0;"Provincia Autonoma di Bolzano/Bozen";"Gezondheid";"west";"west";"ITH1";61,6651;61,6651
"Imaging";"ES42";"west";5846,4;14,3018;0;0;0;0;0;46;4;25;0,0017;0,1475;-0,1475;0;"Castilla-La Mancha";"Gezondheid";"west";"west";"ES42";56,7246;56,7246
"Imaging";"DK05";"west";5846,4;4,5411;0;0;0;0;0;15;46;30,5;0,0021;0,18;-0,18;0;"Nordjylland";"Gezondheid";"west";"west";"DK05";33,3028;33,3028
"Imaging";"UKM5";"west";5846,4;8,0245;0;0;0;0;0;46;12;29;0,002;0,1711;-0,1711;0;"North Eastern Scotland";"Gezondheid";"west";"west";"UKM5";39,8902;39,8902
"Imaging";"SE23";"west";5846,4;11,4933;0;0;0;0;0;21;46;33,5;0,0023;0,1977;-0,1977;0;"Västsverige";"Gezondheid";"west";"west";"SE23";49,7713;49,7713
"Imaging";"DE26";"west";5846,4;14,3205;0;0;0;0;0;71;46;58,5;0,004;0,3453;-0,3453;0;"Unterfranken";"Gezondheid";"west";"west";"DE26";57,2736;57,2736
"Imaging";"EL63";"west";5846,4;12,4804;0;0;0;0;0;46;1;23,5;0,0016;0,1387;-0,1387;0;"Dytiki Ellada";"Gezondheid";"west";"west";"EL63";52,516;52,516
"Imaging";"HU32";"west";5846,4;22,8865;0;0;0;0;0;46;1;23,5;0,0016;0,1387;-0,1387;0;"Észak-Alföld";"Gezondheid";"west";"west";"HU32";68,9844;68,9844
"Imaging";"CZ05";"west";5846,4;32,1949;0;0;0;0;0;20;46;33;0,0023;0,1948;-0,1948;0;"Severovýchod";"Gezondheid";"west";"west";"CZ05";79,4145;79,4145
