"id";"value";"share";"ctry"
"Vestas Wind Systems A/S";638;12,66;"DK"
"Wobben Properties Gmbh";308;6,11;"DE"
"Siemens Gamesa Renewable Energy A/S";253;5,02;"DK"
"General Electric Company";203;4,03;"US"
"Beijing Goldwind Science & Creation Windpower Equipment Co Ltd";85;1,69;"CN"
"Ntn Corporation";55;1,09;"JP"
"Hitachi Ltd";53;1,05;"JP"
"Lm Wind Power International Technology Ii Aps";52;1,03;"DK"
"Siemens Aktiengesellschaft";39;0,77;"DE"
"Vestas Offshore Wind A/S";38;0,75;"DK"
"Zf Friedrichshafen Ag";31;0,62;"DE"
"Siemens Gamesa Renewable Energy Service Gmbh";31;0,62;"DE"
"Envision Energy (Denmark) Aps";29;0,58;"DK"
"Lm Wp Patent Holding A/S";28;0,56;"DK"
"Flender Gmbh";28;0,56;"DE"
"Rwe Renewables Gmbh";27;0,54;"DE"
"Lm Wind Power A/S";27;0,54;"DK"
"Senvion Gmbh";25;0,5;"DE"
"Abb Schweiz Ag";24;0,48;"CH"
"Zf Wind Power Antwerpen Nv";20;0,4;"BE"
"Xinjiang Goldwind Science & Technology Co Ltd";20;0,4;"CN"
"Tpi Composites Inc";20;0,4;"US"
"Miba Gleitlager Austria Gmbh";18;0,36;"AT"
"Thyssenkrupp Ag";16;0,32;"DE"
"Makani Technologies Llc";16;0,32;"US"
"Adwen Gmbh";16;0,32;"DE"
"Blade Dynamics Limited";16;0,32;"UK"
"Fos4x Gmbh";14;0,28;"DE"
"Aerodyn Consulting Singapore Pte Ltd";13;0,26;"SG"
"Itrec Bv";13;0,26;"NL"
"Dalian University Of Technology";13;0,26;"CN"
"Mitsubishi Electric Corporation";12;0,24;"JP"
"Envision Energy (Jiangsu) Co Ltd";12;0,24;"CN"
"Nguyen Chi Co Ltd";12;0,24;"VN"
"Xinjiang Goldwind Science&Technology Co Ltd";12;0,24;"CN"
"Liftra Ip Aps";11;0,22;"DK"
"Jiangsu Goldwind Science & Technology Co Ltd";11;0,22;"CN"
"Holcim Technology Ltd";10;0,2;"CH"
"Thyssenkrupp Rothe Erde Germany Gmbh";10;0,2;"DE"
"Deme Offshore Be Nv";9;0,18;"BE"
"X Development Llc";9;0,18;"US"
"State Grid Corporation Of China";9;0,18;"CN"
"Liebherr-Components Biberach Gmbh";9;0,18;"DE"
"Nabtesco Corporation";9;0,18;"JP"
"Esteyco Sa";9;0,18;"ES"
"Naval Energies";9;0,18;"FR"
"Siemens Gamesa Renewable Energy Innovation&Technol";9;0,18;"ES"
"Basf Se";8;0,16;"DE"
"Global Energy Co Ltd";8;0,16;"JP"
"Siemens Gamesa Renewable Energy Innovation & Technology Sl";8;0,16;"ES"
"√òRsted Wind Power A/S";8;0,16;"DK"
"Doosan Heavy Industries & Construction Co Ltd";8;0,16;"KR"
"3m Innovative Properties Company";8;0,16;"US"
"Liftwerx Holdings Inc";8;0,16;"CA"
"Beijing Goldwind Science&Creation Windpower Equipm";8;0,16;"CN"
"Siemens Energy Global Gmbh & Co Kg";7;0,14;"DE"
"Polytech A/S";7;0,14;"DK"
"Thyssenkrupp Steel Europe Ag";7;0,14;"DE"
"Lixil Corporation";7;0,14;"JP"
"Suzlon Energy Ltd";7;0,14;"IN"
"Jupiter Bach A/S";7;0,14;"DK"
"Infinitum Electric Inc";7;0,14;"US"
"Sinoma Wind Power Blade Co Ltd";7;0,14;"CN"
"Lancium Llc";7;0,14;"US"
"Luo Lifeng";7;0,14;"CN"
"Soletanche Freyssinet";6;0,12;"FR"
"Institut Polytechnique De Grenoble";6;0,12;"FR"
"Kk Wind Solutions A/S";6;0,12;"DK"
"Piskorz Tomasz Tadeusz";6;0,12;"PL"
"Piskorz Ireneusz";6;0,12;"PL"
"Piskorz Waldemar";6;0,12;"PL"
"Pp Energy Aps";6;0,12;"DK"
"Biomerenewables Inc";6;0,12;"CA"
"Nabrawind Technologies Sl";6;0,12;"ES"
"Gree Electric Appliances Inc Of Zhuhai";6;0,12;"CN"
"Zhuzhou Times New Material Technology Co Ltd";6;0,12;"CN"
"Ifp Energies Nouvelles";6;0,12;"FR"
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev";6;0,12;"DE"
"Kabushiki Kaisha Toshiba";6;0,12;"JP"
"Home Turbine Bv";6;0,12;"NL"
"The Chugoku Electric Power Co Inc";6;0,12;"JP"
"Envision Energy Co Ltd";6;0,12;"CN"
"Guangzhou Yatu New Energy Technology Co Ltd";6;0,12;"CN"
"Mhi Vestas Offshore Wind A/S";5;0,1;"DK"
"Moog Unna Gmbh";5;0,1;"DE"
"Kitemill As";5;0,1;"NO"
"Esm Energie- Und Schwingungstechnik Mitsch Gmbh";5;0,1;"DE"
"Bnsf Logistics Llc";5;0,1;"US"
"Kabushiki Kaisha Kobe Seiko Sho (Kobe Steel Ltd)";5;0,1;"JP"
"Shanghai Jiao Tong University";5;0,1;"CN"
"Gubanov Aleksandr Vladimirovich";5;0,1;"RU"
"Mitsubishi Heavy Industries Ltd";5;0,1;"JP"
"Electric Power Development Co Ltd";5;0,1;"JP"
"Siemens Energy Inc";5;0,1;"US"
"Sumitomo Electric Industries Ltd";5;0,1;"JP"
"Fm Energie Gmbh & Co Kg";5;0,1;"DE"
"Ventus Engineering Gmbh";5;0,1;"AT"
"Centre National De La Recherche Scientifique";5;0,1;"FR"
"Exxonmobil Upstream Research Company";5;0,1;"US"
"Li Yibo";5;0,1;"CN"
"Wp Systems Gmbh";5;0,1;"DE"
"Ingeteam Power Technology Sa";4;0,08;"ES"
"Arcelormittal";4;0,08;"LU"
"Arianegroup Sas";4;0,08;"FR"
"Identiflight International Llc";4;0,08;"US"
"Innogy Se";4;0,08;"DE"
"Vortex Bladeless Sl";4;0,08;"ES"
"Robert Bosch Gmbh";4;0,08;"DE"
"Korea Electronics Technology Institute";4;0,08;"KR"
"Korea Electric Power Corporation";4;0,08;"KR"
"Winfoor Ab";4;0,08;"SE"
"Nec Corporation";4;0,08;"JP"
"Abb Power Grids Switzerland Ag";4;0,08;"CH"
"Klem Co Ltd";4;0,08;"KR"
"Nidec Ssb Wind Systems Gmbh";4;0,08;"DE"
"Wind Tower Technologies Llc";4;0,08;"US"
"Siemens Gamesa Renewable Energy Inc";4;0,08;"US"
"Nenuphar";4;0,08;"FR"
"Dragados Sa";4;0,08;"ES"
"Nemoto Yutaka";4;0,08;"JP"
"Universit„§T Stuttgart";4;0,08;"DE"
"Beijing Etechwin Electric Co Ltd";4;0,08;"CN"
"Sb Patent Holding Aps";4;0,08;"DK"
"Aip Aps";4;0,08;"DK"
"Korea Institute Of Ocean Science & Technology";4;0,08;"KR"
"Tsinghua University";4;0,08;"CN"
"Barber Gerald L";4;0,08;"US"
"Alliance For Sustainable Energy Llc";4;0,08;"US"
"Lutz Peter";4;0,08;"DE"
"Rope Robotics Aps";4;0,08;"DK"
"Schaeffler Technologies Ag & Co Kg";4;0,08;"DE"
"Juarez Ignacio";4;0,08;"US"
"Stiesdal Offshore Technologies A/S";4;0,08;"DK"
"C-Ling Limited";4;0,08;"UK"
"Danmarks Tekniske Universitet";4;0,08;"DK"
"Ihc Holland Ie Bv";4;0,08;"NL"
"Alimak Group Management Ab";4;0,08;"SE"
"Nissens Cooling Solutions A/S";4;0,08;"DK"
"Vervent Bv";4;0,08;"NL"
