"from";"to";"domain";"full";"binary";"expected";"untapped";"links.rca";"sum_from";"sum_to";"binary.pc";"th.max";"th.max.pc";"RD";"RD.added"
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"5G";0;0;0;0;0;0;0;0;0;0;0,31;8,87
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Advanced Therapies";0;0;0;0;0;0;0;0;0;0;55,06;0,12
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Agrotech";0;0;0;0;0;0;0;0;0;0;18,82;5,1
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Aquaculture";0;0;0;0;0;0;0;0;0;0;22,69;8,27
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Artificial intelligence";0;0;0;0;0;0;0;0;0;0;1,79;39,48
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Astrophysics";0;0;0;0;0;0;0;0;0;0;4,91;0,25
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Autonomous Mobility";0;0;0;0;0;0;0;0;0;0;10,12;57,21
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Battery Technology";0;0;0;0;0;0;0;0;0;0;0,1;49,57
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Bio Foundry";0;0;0;0;0;0;0;0;0;0;0,4;0
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Biofuels";0;0;0;0;0;0;0;0;0;0;50,41;0,55
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Blockchain";0;0;0;0;0;0;0;0;0;0;0,08;56,55
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Blue Biotechnology";0;0;0;0;0;0;0;0;0;0;31,63;0
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Cloud and edge computing";0;0;0;0;0;0;0;0;0;0;3,05;85,69
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;0,72;43,98
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Defense technologies";0;0;0;0;0;0;0;0;0;0;0,17;10,59
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Drugs & Pharma";0;0;0;0;0;0;0;0;0;0;15,81;0,17
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Food technology";0;0;0;0;0;0;0;0;0;0;66,38;7,5
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Hydrogen";0;0;0;0;0;0;0;0;0;0;53,71;13,36
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Internet of Things";0;0;0;0;0;0;0;0;0;0;2,45;38,86
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Medical devices";0;0;0;0;0;0;0;0;0;0;11,5;1,39
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Photonics";0;0;0;0;0;0;0;0;0;0;6,21;3,59
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Power Train";0;0;0;0;0;0;0;0;0;0;56,63;2,14
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Quantum technologies";0;0;0;0;0;0;0;0;0;0;0,34;10,18
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Robotics (autonomous)";0;0;0;0;0;0;0;0;0;0;3,82;16,69
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Shipbuilding";0;0;0;0;0;0;0;0;0;0;4,53;0
"Araba/Álava (ES211)";"Abruzzo (ITF1)";"Space & Aerospace";0;0;0;0;0;0;0;0;0;0;24,28;9,41
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"5G";0;0;0;0;0;0;0;0;0;0;0,31;87
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Advanced Therapies";0;0;0;0;0;0;0;0;0;0;55,06;13,63
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Agrotech";0;0;0;0;0;0;0;0;0;0;18,82;73,6
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Aquaculture";0;0;0;0;0;0;0;0;0;0;22,69;43,37
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Artificial intelligence";0;0;0;0;0;0;0;0;0;0;1,79;55,42
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Astrophysics";0;0;0;0;0;0;0;0;0;0;4,91;58,97
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Autonomous Mobility";0;0;0;0;0;0;0;0;0;0;10,12;72,85
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Battery Technology";0;0;0;0;0;0;0;0;0;0;0,1;94,85
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Bio Foundry";0;0;0;0;0;0;0;0;0;0;0,4;89,13
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Biofuels";0;0;0;0;0;0;0;0;0;0;50,41;37,13
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Blockchain";0;0;0;0;0;0;0;0;0;0;0,08;77,03
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Blue Biotechnology";0;0;0;0;0;0;0;0;0;0;31,63;51,44
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Cloud and edge computing";0;0;0;0;0;0;0;0;0;0;3,05;70,23
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;0,72;19,94
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Defense technologies";0;0;0;0;0;0;0;0;0;0;0,17;88,57
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Drugs & Pharma";0;0;0;0;0;0;0;0;0;0;15,81;47,59
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Food technology";0;0;0;0;0;0;0;0;0;0;66,38;11,83
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Hydrogen";0;0;0;0;0;0;0;0;0;0;53,71;35,76
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Internet of Things";0;0;0;0;0;0;0;0;0;0;2,45;54,04
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Medical devices";0;0;0;0;0;0;0;0;0;0;11,5;51,41
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Photonics";0;0;0;0;0;0;0;0;0;0;6,21;57
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Power Train";0;0;0;0;0;0;0;0;0;0;56,63;19,41
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Quantum technologies";0;0;0;0;0;0;0;0;0;0;0,34;7,52
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Robotics (autonomous)";0;0;0;0;0;0;0;0;0;0;3,82;63
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Shipbuilding";0;0;0;0;0;0;0;0;0;0;4,53;83,95
"Araba/Álava (ES211)";"Agder og Rogaland (NO04)";"Space & Aerospace";0;0;0;0;0;0;0;0;0;0;24,28;31,1
"Araba/Álava (ES211)";"Alentejo (PT18)";"5G";0;0;0;0;0;0;0;0;0;0;0,31;90,58
"Araba/Álava (ES211)";"Alentejo (PT18)";"Advanced Therapies";0;0;0;0;0;0;0;0;0;0;55,06;13,31
"Araba/Álava (ES211)";"Alentejo (PT18)";"Agrotech";0;0;0;0;0;0;0;0;0;0;18,82;70,18
"Araba/Álava (ES211)";"Alentejo (PT18)";"Aquaculture";0;0;0;0;0;0;0;0;0;0;22,69;36,63
"Araba/Álava (ES211)";"Alentejo (PT18)";"Artificial intelligence";0;0;0;0;0;0;0;0;0;0;1,79;17,8
"Araba/Álava (ES211)";"Alentejo (PT18)";"Astrophysics";0;0;0;0;0;0;0;0;0;0;4,91;80,1
"Araba/Álava (ES211)";"Alentejo (PT18)";"Autonomous Mobility";0;0;0;0;0;0;0;0;0;0;10,12;76,49
"Araba/Álava (ES211)";"Alentejo (PT18)";"Battery Technology";0;0;0;0;0;0;0;0;0;0;0,1;95,1
"Araba/Álava (ES211)";"Alentejo (PT18)";"Bio Foundry";0;0;0;0;0;0;0;0;0;0;0,4;88,86
"Araba/Álava (ES211)";"Alentejo (PT18)";"Biofuels";0;0;0;0;0;0;0;0;0;0;50,41;37,13
"Araba/Álava (ES211)";"Alentejo (PT18)";"Blockchain";0;0;0;0;0;0;0;0;0;0;0,08;68,04
"Araba/Álava (ES211)";"Alentejo (PT18)";"Blue Biotechnology";0;0;0;0;0;0;0;0;0;0;31,63;51,52
"Araba/Álava (ES211)";"Alentejo (PT18)";"Cloud and edge computing";0;0;0;0;0;0;0;0;0;0;3,05;72,79
"Araba/Álava (ES211)";"Alentejo (PT18)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;0,72;52,86
"Araba/Álava (ES211)";"Alentejo (PT18)";"Defense technologies";0;0;0;0;0;0;0;0;0;0;0,17;78,32
"Araba/Álava (ES211)";"Alentejo (PT18)";"Drugs & Pharma";0;0;0;0;0;0;0;0;0;0;15,81;58,85
"Araba/Álava (ES211)";"Alentejo (PT18)";"Food technology";0;0;0;0;0;0;0;0;0;0;66,38;13,78
"Araba/Álava (ES211)";"Alentejo (PT18)";"Hydrogen";0;0;0;0;0;0;0;0;0;0;53,71;36,37
"Araba/Álava (ES211)";"Alentejo (PT18)";"Internet of Things";0;0;0;0;0;0;0;0;0;0;2,45;6,67
"Araba/Álava (ES211)";"Alentejo (PT18)";"Medical devices";0;0;0;0;0;0;0;0;0;0;11,5;82,74
"Araba/Álava (ES211)";"Alentejo (PT18)";"Photonics";0;0;0;0;0;0;0;0;0;0;6,21;39,4
"Araba/Álava (ES211)";"Alentejo (PT18)";"Power Train";0;0;0;0;0;0;0;0;0;0;56,63;17,3
"Araba/Álava (ES211)";"Alentejo (PT18)";"Quantum technologies";0;0;0;0;0;0;0;0;0;0;0,34;88,11
"Araba/Álava (ES211)";"Alentejo (PT18)";"Robotics (autonomous)";0;0;0;0;0;0;0;0;0;0;3,82;78,51
"Araba/Álava (ES211)";"Alentejo (PT18)";"Shipbuilding";0;0;0;0;0;0;0;0;0;0;4,53;84,36
"Araba/Álava (ES211)";"Alentejo (PT18)";"Space & Aerospace";0;0;0;0;0;0;0;0;0;0;24,28;49,29
"Araba/Álava (ES211)";"Algarve (PT15)";"5G";0;0;0;0;0;0;0;0;0;0;0,31;10,51
"Araba/Álava (ES211)";"Algarve (PT15)";"Advanced Therapies";0;0;0;0;0;0;0;0;0;0;55,06;12,8
"Araba/Álava (ES211)";"Algarve (PT15)";"Agrotech";0;0;0;0;0;0;0;0;0;0;18,82;11,16
"Araba/Álava (ES211)";"Algarve (PT15)";"Aquaculture";0;0;0;0;0;0;0;0;0;0;22,69;20
"Araba/Álava (ES211)";"Algarve (PT15)";"Artificial intelligence";0;0;0;0;0;0;0;0;0;0;1,79;7,41
"Araba/Álava (ES211)";"Algarve (PT15)";"Astrophysics";0;0;0;0;0;0;0;0;0;0;4,91;23,1
"Araba/Álava (ES211)";"Algarve (PT15)";"Autonomous Mobility";0;0;0;0;0;0;0;0;0;0;10,12;65,57
"Araba/Álava (ES211)";"Algarve (PT15)";"Battery Technology";0;0;0;0;0;0;0;0;0;0;0,1;94,27
"Araba/Álava (ES211)";"Algarve (PT15)";"Bio Foundry";0;0;0;0;0;0;0;0;0;0;0,4;30,12
"Araba/Álava (ES211)";"Algarve (PT15)";"Biofuels";0;0;0;0;0;0;0;0;0;0;50,41;15,03
"Araba/Álava (ES211)";"Algarve (PT15)";"Blockchain";0;0;0;0;0;0;0;0;0;0;0,08;67,42
"Araba/Álava (ES211)";"Algarve (PT15)";"Blue Biotechnology";0;0;0;0;0;0;0;0;0;0;31,63;39,3
"Araba/Álava (ES211)";"Algarve (PT15)";"Cloud and edge computing";0;0;0;0;0;0;0;0;0;0;3,05;71,7
"Araba/Álava (ES211)";"Algarve (PT15)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;0,72;48,13
"Araba/Álava (ES211)";"Algarve (PT15)";"Defense technologies";0;0;0;0;0;0;0;0;0;0;0,17;3,43
"Araba/Álava (ES211)";"Algarve (PT15)";"Drugs & Pharma";0;0;0;0;0;0;0;0;0;0;15,81;14,18
"Araba/Álava (ES211)";"Algarve (PT15)";"Food technology";0;0;0;0;0;0;0;0;0;0;66,38;11,62
"Araba/Álava (ES211)";"Algarve (PT15)";"Hydrogen";0;0;0;0;0;0;0;0;0;0;53,71;31,28
"Araba/Álava (ES211)";"Algarve (PT15)";"Internet of Things";0;0;0;0;0;0;0;0;0;0;2,45;5,34
"Araba/Álava (ES211)";"Algarve (PT15)";"Medical devices";0;0;0;0;0;0;0;0;0;0;11,5;36,19
"Araba/Álava (ES211)";"Algarve (PT15)";"Photonics";0;0;0;0;0;0;0;0;0;0;6,21;32,46
"Araba/Álava (ES211)";"Algarve (PT15)";"Power Train";0;0;0;0;0;0;0;0;0;0;56,63;15,19
"Araba/Álava (ES211)";"Algarve (PT15)";"Quantum technologies";0;0;0;0;0;0;0;0;0;0;0,34;62,11
"Araba/Álava (ES211)";"Algarve (PT15)";"Robotics (autonomous)";0;0;0;0;0;0;0;0;0;0;3,82;39,43
"Araba/Álava (ES211)";"Algarve (PT15)";"Shipbuilding";0;0;0;0;0;0;0;0;0;0;4,53;11,93
"Araba/Álava (ES211)";"Algarve (PT15)";"Space & Aerospace";0;0;0;0;0;0;0;0;0;0;24,28;46,49
"Araba/Álava (ES211)";"Alsace (FR42)";"5G";0;0;0;0;0;0;0;0;0;0;0,31;2,18
"Araba/Álava (ES211)";"Alsace (FR42)";"Advanced Therapies";0;0;0;0;0;0;0;0;0;0;55,06;10,66
"Araba/Álava (ES211)";"Alsace (FR42)";"Agrotech";0;0;0;0;0;0;0;0;0;0;18,82;4,78
"Araba/Álava (ES211)";"Alsace (FR42)";"Aquaculture";0;0;0;0;0;0;0;0;0;0;22,69;29,52
"Araba/Álava (ES211)";"Alsace (FR42)";"Artificial intelligence";0;0;0;0;0;0;0;0;0;0;1,79;25,33
"Araba/Álava (ES211)";"Alsace (FR42)";"Astrophysics";0;0;0;0;0;0;0;0;0;0;4,91;0
"Araba/Álava (ES211)";"Alsace (FR42)";"Autonomous Mobility";0;0;0;0;0;0;0;0;0;0;10,12;4,59
"Araba/Álava (ES211)";"Alsace (FR42)";"Battery Technology";6;1;3,5;2,5;0,29;587;814;0,0012;700,5;0,0042;0,1;3,5
"Araba/Álava (ES211)";"Alsace (FR42)";"Bio Foundry";0;0;0;0;0;0;0;0;0;0;0,4;5,04
"Araba/Álava (ES211)";"Alsace (FR42)";"Biofuels";0;0;0;0;0;0;0;0;0;0;50,41;12,27
"Araba/Álava (ES211)";"Alsace (FR42)";"Blockchain";0;0;0;0;0;0;0;0;0;0;0,08;0,78
"Araba/Álava (ES211)";"Alsace (FR42)";"Blue Biotechnology";0;0;0;0;0;0;0;0;0;0;31,63;15,58
"Araba/Álava (ES211)";"Alsace (FR42)";"Cloud and edge computing";0;0;0;0;0;0;0;0;0;0;3,05;19,85
"Araba/Álava (ES211)";"Alsace (FR42)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;0,72;37,48
"Araba/Álava (ES211)";"Alsace (FR42)";"Defense technologies";0;0;0;0;0;0;0;0;0;0;0,17;8,73
"Araba/Álava (ES211)";"Alsace (FR42)";"Drugs & Pharma";0;0;0;0;0;0;0;0;0;0;15,81;17,53
"Araba/Álava (ES211)";"Alsace (FR42)";"Food technology";0;0;0;0;0;0;0;0;0;0;66,38;12,7
"Araba/Álava (ES211)";"Alsace (FR42)";"Hydrogen";0;0;0;0;0;0;0;0;0;0;53,71;5,47
"Araba/Álava (ES211)";"Alsace (FR42)";"Internet of Things";0;0;0;0;0;0;0;0;0;0;2,45;38,21
"Araba/Álava (ES211)";"Alsace (FR42)";"Medical devices";0;0;0;0;0;0;0;0;0;0;11,5;4
"Araba/Álava (ES211)";"Alsace (FR42)";"Photonics";0;0;0;0;0;0;0;0;0;0;6,21;3,35
"Araba/Álava (ES211)";"Alsace (FR42)";"Power Train";0;0;0;0;0;0;0;0;0;0;56,63;23,19
"Araba/Álava (ES211)";"Alsace (FR42)";"Quantum technologies";0;0;0;0;0;0;0;0;0;0;0,34;6,39
"Araba/Álava (ES211)";"Alsace (FR42)";"Robotics (autonomous)";0;0;0;0;0;0;0;0;0;0;3,82;8
"Araba/Álava (ES211)";"Alsace (FR42)";"Shipbuilding";0;0;0;0;0;0;0;0;0;0;4,53;0,41
"Araba/Álava (ES211)";"Alsace (FR42)";"Space & Aerospace";0;0;0;0;0;0;0;0;0;0;24,28;8,19
