"id","parent","value","color","share"
"Industrie Rolli Alimentari Spa (IT)","Air & Water pollution reduction",1,"grey",0
"Industrie Rolli Alimentari Spa (IT)","Waste management",1,"blue",0
"Industrie Rolli Alimentari Spa (IT)","Biofuels",1,"brown",0
"Industrie Rolli Alimentari Spa (IT)","Recycling technologies",1,"darkgreen",0
"Industrie Rolli Alimentari Spa (IT)","Biotechnology",1,"lightorange",0
"Grass Stefan (CH)","Waste management",1,"blue",0
"Grass Stefan (CH)","Biofuels",1,"brown",0
"Grass Stefan (CH)","Recycling technologies",1,"darkgreen",0
"Fluorchemie Gmbh Frankfurt (DE)","Air & Water pollution reduction",2,"grey",0
"Fluorchemie Gmbh Frankfurt (DE)","Waste management",2,"blue",0
"Fluorchemie Gmbh Frankfurt (DE)","Efficient power & combustion",3,"beige",0.01
"Fluorchemie Gmbh Frankfurt (DE)","Recycling technologies",3,"darkgreen",0.01
"Bein Thomas (DE)","Air & Water pollution reduction",1,"grey",0
"Freiherr Von Schirnding Constantin (DE)","Air & Water pollution reduction",1,"grey",0
"Feckl Johann (DE)","Air & Water pollution reduction",1,"grey",0
"Engelke Hanna (DE)","Air & Water pollution reduction",1,"grey",0
"Ludwig-Maximilians-Universit„§T M„ºNchen (DE)","Air & Water pollution reduction",1,"grey",0
"Bein Thomas (DE)","Nanotechnology",1,"darkred",0
"Freiherr Von Schirnding Constantin (DE)","Nanotechnology",1,"darkred",0
"Feckl Johann (DE)","Nanotechnology",1,"darkred",0
"Engelke Hanna (DE)","Nanotechnology",1,"darkred",0
"Ludwig-Maximilians-Universit„§T M„ºNchen (DE)","Nanotechnology",1,"darkred",0
"Zunhammer Sebastian (DE)","Biofuels",1,"brown",0
"Enginuity Worldwide Llc (US)","Waste management",3,"blue",0.01
"Enginuity Worldwide Llc (US)","Biofuels",3,"brown",0.01
"Van Der Knaap Diensten Bv (NL)","Air & Water pollution reduction",1,"grey",0
"Van Der Knaap Diensten Bv (NL)","Waste management",2,"blue",0
"Van Der Knaap Diensten Bv (NL)","Biofuels",2,"brown",0
"Van Der Knaap Diensten Bv (NL)","Recycling technologies",2,"darkgreen",0
"Van Der Knaap Diensten Bv (NL)","Biotechnology",1,"lightorange",0
"Sous Les Fraises Sas (FR)","Waste management",1,"blue",0
"Prophos Chemicals Srl (IT)","Waste management",1,"blue",0
"Prophos Chemicals Srl (IT)","Biofuels",1,"brown",0
"Pastre Fr„©D„©Ric (FR)","Waste management",1,"blue",0
"Pastre Fr„©D„©Ric (FR)","Biofuels",1,"brown",0
"Pastre Fr„©D„©Ric (FR)","Recycling technologies",1,"darkgreen",0
"Pastre Fr„©D„©Ric (FR)","Biotechnology",1,"lightorange",0
"Zentrum F„ºR Sonnenenergie- Und Wasserstoff-Forschung Baden-W„ºRttemberg Gemeinn„ºTzige Stiftung (DE)","Air & Water pollution reduction",1,"grey",0
"Wehrle-Werk Aktiengesellschaft (DE)","Air & Water pollution reduction",1,"grey",0
"Zentrum F„ºR Sonnenenergie- Und Wasserstoff-Forschung Baden-W„ºRttemberg Gemeinn„ºTzige Stiftung (DE)","Waste management",1,"blue",0
"Wehrle-Werk Aktiengesellschaft (DE)","Waste management",1,"blue",0
"Zentrum F„ºR Sonnenenergie- Und Wasserstoff-Forschung Baden-W„ºRttemberg Gemeinn„ºTzige Stiftung (DE)","Biofuels",1,"brown",0
"Wehrle-Werk Aktiengesellschaft (DE)","Biofuels",1,"brown",0
"Azotic Technologies Ltd (UK)","Waste management",2,"blue",0
"Azotic Technologies Ltd (UK)","Advanced Sustainable Materials",2,"orange",0
"Azotic Technologies Ltd (UK)","Biotechnology",2,"lightorange",0
"Grenol Ip Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"Grenol Ip Gmbh (DE)","Waste management",1,"blue",0
"Grenol Ip Gmbh (DE)","Biofuels",1,"brown",0
"Grenol Ip Gmbh (DE)","Green transports",1,"pink",0
"Grenol Ip Gmbh (DE)","Recycling technologies",1,"darkgreen",0
"Agrinos As (NO)","Waste management",3,"blue",0.01
"Agrinos As (NO)","Advanced Sustainable Materials",2,"orange",0
"Agrinos As (NO)","Biotechnology",2,"lightorange",0
"De Sangosse (FR)","Waste management",1,"blue",0
"De Sangosse (FR)","Biofuels",1,"brown",0
"Sanisph„®Re (FR)","Waste management",2,"blue",0
"Sanisph„®Re (FR)","Water related adaptation technologies",2,"indigo",0
"Sanisph„®Re (FR)","Biofuels",2,"brown",0
"Sanisph„®Re (FR)","Recycling technologies",2,"darkgreen",0
"Agro Innovation International (FR)","Waste management",6,"blue",0.01
"Benso Andrea (IT)","Waste management",1,"blue",0
"Agrocube Sa (AR)","Waste management",1,"blue",0
"Silvachimica Srl (IT)","Waste management",1,"blue",0
"Danmarks Tekniske Universitet (DK)","Air & Water pollution reduction",1,"grey",0
"Danmarks Tekniske Universitet (DK)","Waste management",1,"blue",0
"Danmarks Tekniske Universitet (DK)","Recycling technologies",2,"darkgreen",0
"Council Of Scientific And Industrial Research (IN)","Waste management",3,"blue",0.01
"Council Of Scientific And Industrial Research (IN)","Biofuels",2,"brown",0
"Council Of Scientific And Industrial Research (IN)","Recycling technologies",2,"darkgreen",0
"Zydex Industries Pvt Ltd (IN)","Waste management",1,"blue",0
"Potocki Pawel (PL)","Air & Water pollution reduction",1,"grey",0
"Turek Jaroslaw (PL)","Air & Water pollution reduction",1,"grey",0
"Potocki Pawel (PL)","Waste management",1,"blue",0
"Turek Jaroslaw (PL)","Waste management",1,"blue",0
"Cheng Xiaoling (CN)","Air & Water pollution reduction",1,"grey",0
"Cheng Xiaoling (CN)","Waste management",1,"blue",0
"Enginuity Worldwide Llc (US)","Recycling technologies",1,"darkgreen",0
"Etekin Bv (NL)","Biofuels",1,"brown",0
"Gci Corporation Limited (UK)","Waste management",1,"blue",0
"Gci Corporation Limited (UK)","Biofuels",1,"brown",0
"Gci Corporation Limited (UK)","Recycling technologies",1,"darkgreen",0
"Bioa Oy (FI)","Air & Water pollution reduction",2,"grey",0
"Bioa Oy (FI)","Waste management",2,"blue",0
"Bioa Oy (FI)","Biofuels",2,"brown",0
"Bioa Oy (FI)","Recycling technologies",2,"darkgreen",0
"Fertinagro Biotech Sl (ES)","Waste management",11,"blue",0.02
"Golstein Mestsystemen Bv (NL)","Biofuels",1,"brown",0
"Biopharma Research Sa (ES)","Waste management",2,"blue",0
"Remondis Aqua Gmbh & Co Kg (DE)","Air & Water pollution reduction",3,"grey",0.01
"Remondis Aqua Gmbh & Co Kg (DE)","Waste management",3,"blue",0.01
"Remondis Aqua Gmbh & Co Kg (DE)","Biofuels",3,"brown",0.01
"Remondis Aqua Gmbh & Co Kg (DE)","Recycling technologies",1,"darkgreen",0
"Dow Global Technologies Llc (US)","Biofuels",14,"brown",0.03
"Yara International Asa (NO)","Recycling technologies",4,"darkgreen",0.01
"Yara International Asa (NO)","Nanotechnology",2,"darkred",0
"Imertech Sas (FR)","Nanotechnology",21,"darkred",0.05
"Petrovic Sergej (RS)","Waste management",1,"blue",0
"Yara International Asa (NO)","Air & Water pollution reduction",6,"grey",0.01
"Ama Mundu Technologies Sa (LU)","Air & Water pollution reduction",1,"grey",0
"Ama Mundu Technologies Sa (LU)","Waste management",1,"blue",0
"Zenth„∂Fer Rainer (DE)","Waste management",1,"blue",0
"Kemira Oyj (FI)","Air & Water pollution reduction",8,"grey",0.02
"Kemira Oyj (FI)","Waste management",3,"blue",0.01
"Kemira Oyj (FI)","Biofuels",1,"brown",0
"Kemira Oyj (FI)","Recycling technologies",3,"darkgreen",0.01
"Bioboon Limited (HK)","Waste management",2,"blue",0
"Bioboon Limited (HK)","Biofuels",1,"brown",0
"Bioboon Limited (HK)","Recycling technologies",1,"darkgreen",0
"Ibema Biezenmortel Bv (NL)","Waste management",1,"blue",0
"Ibema Biezenmortel Bv (NL)","Biotechnology",1,"lightorange",0
"Thyssenkrupp Industrial Solutions Ag (DE)","Nanotechnology",2,"darkred",0
"Thyssenkrupp Ag (DE)","Nanotechnology",2,"darkred",0
"Tongji University (CN)","Air & Water pollution reduction",2,"grey",0
"Tongji University (CN)","Waste management",3,"blue",0.01
"Tongji University (CN)","Biofuels",1,"brown",0
"Tongji University (CN)","Recycling technologies",3,"darkgreen",0.01
"C-Green Technology Ab (SE)","Air & Water pollution reduction",6,"grey",0.01
"C-Green Technology Ab (SE)","Waste management",4,"blue",0.01
"C-Green Technology Ab (SE)","Recycling technologies",2,"darkgreen",0
"Fiberight Limited (UK)","Waste management",1,"blue",0
"Fiberight Limited (UK)","Biofuels",1,"brown",0
"Fiberight Limited (UK)","Recycling technologies",1,"darkgreen",0
"Indian Institute Of Technology-Madras (IN)","Waste management",1,"blue",0
"Kaneka Corporation (JP)","Waste management",4,"blue",0.01
"Envirokure Incorporated (US)","Waste management",3,"blue",0.01
"Envirokure Incorporated (US)","Biofuels",2,"brown",0
"Envirokure Incorporated (US)","Recycling technologies",2,"darkgreen",0
"Industries Agrigesco Inc (CA)","Biofuels",1,"brown",0
"Estefano Lagarrigue Roberto (ES)","Biofuels",1,"brown",0
"Estefano Lagarrigue Roberto (ES)","Biotechnology",1,"lightorange",0
"Wein Michael (US)","Waste management",1,"blue",0
