"id";"value";"share";"ctry"
"Robert Bosch Gmbh";372;2,2;"DE"
"Lg Chem Ltd";344;2,03;"KR"
"Sumitomo Electric Industries Ltd";215;1,27;"JP"
"Nissan Motor Co Ltd";192;1,13;"JP"
"Sabic Global Technologies Bv";146;0,86;"NL"
"Kyocera Corporation";111;0,66;"JP"
"Saudi Arabian Oil Company";107;0,63;"SA"
"Showa Denko Kk";106;0,63;"JP"
"Toray Industries Inc";105;0,62;"JP"
"Basf Se";104;0,61;"DE"
"Ngk Insulators Ltd";97;0,57;"JP"
"Exxonmobil Research And Engineering Company";94;0,55;"US"
"Audi Ag";92;0,54;"DE"
"L'air Liquide Soci„©T„© Anonyme Pour L'etude Et L'exploitation Des Proc„©D„©S Georges Claude";91;0,54;"FR"
"Bayerische Motoren Werke Aktiengesellschaft";90;0,53;"DE"
"Wacker Chemie Ag";83;0,49;"DE"
"The Regents Of The University Of California";83;0,49;"US"
"Chevron Usa Inc";78;0,46;"US"
"Haldor Tops„∏E A/S";78;0,46;"DK"
"Tokuyama Corporation";76;0,45;"JP"
"Denso Corporation";75;0,44;"JP"
"3m Innovative Properties Company";72;0,43;"US"
"Volkswagen Ag";69;0,41;"DE"
"Centre National De La Recherche Scientifique";68;0,4;"FR"
"Commissariat √† L'„âNergie Atomique Et Aux √âNergies Alternatives";68;0,4;"FR"
"Zeon Corporation";68;0,4;"JP"
"Panasonic Intellectual Property Management Co Ltd";68;0,4;"JP"
"Shin-Etsu Chemical Co Ltd";64;0,38;"JP"
"Fuelcell Energy Inc";64;0,38;"US"
"Avl List Gmbh";64;0,38;"AT"
"Kabushiki Kaisha Toshiba";62;0,37;"JP"
"Uop Llc";61;0,36;"US"
"Ifp Energies Nouvelles";59;0,35;"FR"
"Siemens Aktiengesellschaft";58;0,34;"DE"
"Intelligent Energy Limited";58;0,34;"UK"
"Nok Corporation";56;0,33;"JP"
"Thyssenkrupp Ag";55;0,32;"DE"
"Kolon Industries Inc";55;0,32;"KR"
"Nec Corporation";54;0,32;"JP"
"Massachusetts Institute Of Technology";53;0,31;"US"
"King Abdullah University Of Science And Technology";51;0,3;"SA"
"King Abdullah University Of Science And Technology";51;0,3;"US"
"Sekisui Chemical Co Ltd";50;0,3;"JP"
"Honda Motor Co Ltd";50;0,3;"JP"
"Ceres Intellectual Property Company Limited";49;0,29;"UK"
"Johnson Matthey Public Limited Company";48;0,28;"UK"
"Agc Inc";47;0,28;"JP"
"Hitachi Zosen Corporation";46;0,27;"JP"
"National Institute Of Advanced Industrial Science And Technology";43;0,25;"JP"
"Nitto Denko Corporation";43;0,25;"JP"
"Nanotek Instruments Inc";43;0,25;"US"
"Thyssenkrupp Industrial Solutions Ag";42;0,25;"DE"
"Kuraray Co Ltd";41;0,24;"JP"
"Nissan Chemical Corporation";40;0,24;"JP"
"Linde Gmbh";39;0,23;"DE"
"Hitachi Chemical Company Ltd";39;0,23;"JP"
"Daicel Corporation";39;0,23;"JP"
"Daimler Ag";39;0,23;"DE"
"Shell Internationale Research Maatschappij Bv";38;0,22;"NL"
"Osaka Gas Co Ltd";38;0,22;"JP"
"Kabushiki Kaisha Toyota Jidoshokki";37;0,22;"JP"
"Asahi Kasei Kabushiki Kaisha";37;0,22;"JP"
"Linde Aktiengesellschaft";36;0,21;"DE"
"Praxair Technology Inc";36;0,21;"US"
"Fujifilm Corporation";35;0,21;"JP"
"Dalian Institute Of Chemical Physics Chinese Academy Of Sciences";35;0,21;"CN"
"Murata Manufacturing Co Ltd";35;0,21;"JP"
"Furukawa Electric Co Ltd";35;0,21;"JP"
"Korea Advanced Institute Of Science And Technology";34;0,2;"KR"
"The University Of Tokyo";34;0,2;"JP"
"Kaneka Corporation";34;0,2;"JP"
"Posco";34;0,2;"KR"
"Weichai Power Co Ltd";33;0,19;"CN"
"Basf Corporation";32;0,19;"US"
"Mitsubishi Chemical Corporation";30;0,18;"JP"
"Arkema France";29;0,17;"FR"
"National Institute Of Advanced Industrial Science";29;0,17;"JP"
"Toyota Jidosha Kabushiki Kaisha";29;0,17;"JP"
"Toshiba Energy Systems & Solutions Corporation";29;0,17;"JP"
"Haldor Tops„òE A/S";29;0,17;"DK"
"Lockheed Martin Energy Llc";29;0,17;"US"
"Evonik Operations Gmbh";28;0,17;"DE"
"Lg Energy Solution Ltd";28;0,17;"KR"
"Eni Spa";26;0,15;"IT"
"Casale Sa";26;0,15;"CH"
"Commissariat √† L'„©Nergie Atomique Et Aux √©Nergies Alternatives";26;0,15;"FR"
"Tsinghua University";26;0,15;"CN"
"Bloom Energy Corporation";26;0,15;"US"
"Mitsubishi Heavy Industries Engineering Ltd";25;0,15;"JP"
"Tokyo Institute Of Technology";25;0,15;"JP"
"Korea Research Institute Of Chemical Technology";25;0,15;"KR"
"China Petroleum & Chemical Corporation";25;0,15;"CN"
"Commissariat √† L'energie Atomique Et Aux Energies Alternatives";25;0,15;"FR"
"Morimura Sofc Technology Co Ltd";25;0,15;"JP"
"Volkswagen Aktiengesellschaft";25;0,15;"DE"
"Lotte Chemical Corporation";25;0,15;"KR"
"Rhodia Operations";24;0,14;"FR"
"Siemens Energy Global Gmbh & Co Kg";24;0,14;"DE"
"National University Of Singapore";24;0,14;"SG"
"Korea Institute Of Energy Research";24;0,14;"KR"
"Kyoto University";24;0,14;"JP"
"Brother Kogyo Kabushiki Kaisha";24;0,14;"JP"
"Corning Incorporated";23;0,14;"US"
"Tosoh Corporation";23;0,14;"JP"
"Lintec Of America Inc";23;0,14;"US"
"South China University Of Technology";23;0,14;"CN"
"Lg Fuel Cell Systems Inc";23;0,14;"US"
"Plastic Omnium Advanced Innovation And Research";22;0,13;"BE"
"Jgc Catalysts And Chemicals Ltd";22;0,13;"JP"
