"id";"value";"share";"ctry"
"Mitsubishi Electric Corporation";474;2,02;"JP"
"Boe Technology Group Co Ltd";417;1,78;"CN"
"Intel Corporation";412;1,76;"US"
"Osram Opto Semiconductors Gmbh";297;1,27;"DE"
"Sony Semiconductor Solutions Corporation";288;1,23;"JP"
"Sony Semiconductor Solutions Corporation";288;1,23;"BE"
"Murata Manufacturing Co Ltd";245;1,05;"JP"
"Lg Electronics Inc";179;0,76;"KR"
"Kyocera Corporation";171;0,73;"JP"
"Sumitomo Electric Industries Ltd";168;0,72;"JP"
"Kaneka Corporation";162;0,69;"JP"
"Samsung Electronics Co Ltd";155;0,66;"KR"
"Fujifilm Corporation";154;0,66;"JP"
"Wuhan China Star Optoelectronics Semiconductor Dis";146;0,62;"CN"
"Merck Patent Gmbh";138;0,59;"DE"
"Huawei Technologies Co Ltd";135;0,58;"CN"
"Sony Corporation";135;0,58;"JP"
"Lg Chem Ltd";129;0,55;"KR"
"Denso Corporation";125;0,53;"JP"
"Sunpower Corporation";111;0,47;"US"
"Osram Oled Gmbh";111;0,47;"DE"
"Hamamatsu Photonics Kk";103;0,44;"JP"
"Qualcomm Incorporated";100;0,43;"US"
"Cynora Gmbh";98;0,42;"DE"
"Commissariat √† L'„âNergie Atomique Et Aux √âNergies Alternatives";97;0,41;"FR"
"General Electric Company";92;0,39;"US"
"Lg Innotek Co Ltd";91;0,39;"KR"
"Vestas Wind Systems A/S";88;0,38;"DK"
"Kabushiki Kaisha Toshiba";86;0,37;"JP"
"Siemens Aktiengesellschaft";85;0,36;"DE"
"Beijing Apollo Ding Rong Solar Technology Co Ltd";85;0,36;"CN"
"Micron Technology Inc";81;0,35;"US"
"Shindengen Electric Manufacturing Co Ltd";80;0,34;"JP"
"Hitachi Ltd";77;0,33;"JP"
"Sekisui Chemical Co Ltd";75;0,32;"JP"
"Rohm Co Ltd";74;0,32;"JP"
"Seoul Viosys Co Ltd";69;0,29;"KR"
"Robert Bosch Gmbh";68;0,29;"DE"
"Massachusetts Institute Of Technology";68;0,29;"US"
"Wobben Properties Gmbh";68;0,29;"DE"
"Shenzhen China Star Optoelectronics Technology Co Ltd";68;0,29;"CN"
"Wuhan China Star Optoelectronics Technology Co Ltd";66;0,28;"CN"
"Fuji Electric Co Ltd";66;0,28;"JP"
"Sumitomo Chemical Company Limited";66;0,28;"JP"
"3m Innovative Properties Company";63;0,27;"US"
"Sma Solar Technology Ag";63;0,27;"DE"
"King Abdullah University Of Science And Technology";60;0,26;"SA"
"Panasonic Intellectual Property Management Co Ltd";60;0,26;"JP"
"Abb Schweiz Ag";59;0,25;"CH"
"Hitachi Automotive Systems Ltd";59;0,25;"JP"
"Yangtze Memory Technologies Co Ltd";59;0,25;"CN"
"Byd Company Limited";57;0,24;"CN"
"Sony Group Corporation";57;0,24;"JP"
"Duk San Neolux Co Ltd";57;0,24;"KR"
"Centre National De La Recherche Scientifique";55;0,23;"FR"
"Lumileds Llc";54;0,23;"US"
"The Regents Of The University Of California";53;0,23;"US"
"Signify Holding Bv";51;0,22;"NL"
"Apple Inc";50;0,21;"US"
"Facebook Technologies Llc";49;0,21;"US"
"Japan Display Inc";47;0,2;"JP"
"Texas Instruments Incorporated";46;0,2;"US"
"Zeon Corporation";46;0,2;"JP"
"Nippon Telegraph And Telephone Corporation";46;0,2;"JP"
"Beijing Juntai Innovation Technology Co Ltd";45;0,19;"CN"
"Invensas Corporation";45;0,19;"US"
"Commissariat √† L'energie Atomique Et Aux Energies Alternatives";44;0,19;"FR"
"Semiconductor Energy Laboratory Co Ltd";44;0,19;"JP"
"Omron Corporation";44;0,19;"JP"
"Nec Corporation";44;0,19;"JP"
"Corning Incorporated";44;0,19;"US"
"Gree Electric Appliances Inc Of Zhuhai";43;0,18;"CN"
"Applied Materials Inc";42;0,18;"US"
"Seoul Semiconductor Co Ltd";42;0,18;"KR"
"Alliance For Sustainable Energy Llc";40;0,17;"US"
"Samsung Display Co Ltd";40;0,17;"KR"
"Sandisk Technologies Llc";39;0,17;"US"
"Chengdu Boe Optoelectronics Technology Co Ltd";39;0,17;"CN"
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev";38;0,16;"DE"
"Sabic Global Technologies Bv";38;0,16;"NL"
"Toshiba Mitsubishi-Electric Industrial Systems Corporation";38;0,16;"JP"
"Toray Industries Inc";38;0,16;"JP"
